shot_id,x,y,outcome,body_part,set_piece,dist,ang,gol
6618707_149737,2.348,3.401,O,L,,50.267185170844805,0.6888938394460412,False
6620205_156880,38.77,9.162,O,R,,16.50621531423845,0.1861984565902516,False
6620334_158675,46.378,1.983,G,L,,6.435151357971311,0.15452879214996765,True
6620454_161039,44.47,11.478,S,L,,14.008047115854517,0.1617531355026296,False
6620461_161093,40.604,-3.507,S,HE,,12.40217178561884,0.16674781831901658,False
6620672_166201,47.827,-0.462,G,LK,,4.695782469408055,0.14801363794242337,True
6620857_178109,41.86,3.56,O,L,,11.219768268551718,0.17175979914440806,False
6620866_178335,35.328,0.884,B,R,,17.19473873020465,0.19791973130901644,False
6620876_178805,50.823,8.434,O,HE,,8.59910954692403,0.14297779724950826,False
6620964_186370,42.267,-0.57,S,L,,10.248862814966348,0.16581657031097968,False
6625412_32247,25.379,-1.27,S,R,,27.150718977588788,0.253226069996747,False
6624170_41617,35.62,-9.835,S,L,,19.5361619823342,0.16528893529244107,False
6624589_45279,40.889,10.705,L,R,,15.792794116305066,0.17596378831341078,False
6626005_51086,42.387,7.074,S,R,,12.34156574345411,0.17100211327110965,False
6626017_51140,43.795,8.416,G,HE,,12.108099809631566,0.16550971420394156,True
6623948_61086,44.125,9.674,G,R,,12.795581307623348,0.1639369706572954,True
6624551_70390,29.704,-4.439,B,L,,23.22417570119551,0.2099060304426584,False
6626066_94143,28.329,-2.449,O,HE,,24.29474926810318,0.22695262868412602,False
6624216_104471,6.155,-0.463,O,R,,46.347312694481,0.42915364479436835,False
6624577_137858,42.312,7.828,O,R,,12.848070983614624,0.17128078118078868,False
6625390_146849,27.492,16.798,S,R,,30.125950076304644,0.23362900372192585,False
6625431_147614,28.077,17.944,O,R,,30.306271050724796,0.22422387970619412,False
6625535_149112,30.411,-6.893,O,R,,23.139519657935857,0.19504006460398188,False
6624554_160077,1.083,-25.892,O,R,,57.5682512588319,0.007179272962398212,False
6624988_163664,43.081,11.105,O,L,,14.561544766953812,0.16703984778523912,False
6625353_167232,29.87,-3.338,S,L,,22.874858338359168,0.2140550650086249,False
6625977_180447,46.733,4.194,S,HE,,7.130773099741712,0.15469097331296258,False
6626157_186822,40.028,-2.112,B,R,,12.649558411264799,0.17154944337179043,False
6626270_190912,42.581,-5.023,B,L,,11.118322265521895,0.15727304315118323,False
6626284_191442,28.022,-7.848,S,R,,25.70532217265522,0.19934656541066967,False
6626309_193227,34.662,-11.94,S,R,,21.465270648188902,0.15998294128479743,False
6626352_194588,33.616,-1.024,O,R,,18.911743230067398,0.2023100059068467,False
6626395_200785,26.821,5.648,S,R,,26.29279264361243,0.2654483293850859,False
6623905_10129,44.046,-8.756,G,R,,12.171181208083297,0.1456158366525025,True
6623426_30384,46.332,5.551,S,HE,,8.298061520620342,0.1564705880040845,False
6623431_30436,45.837,1.062,G,L,,6.74710404544053,0.15550830493041723,True
6623996_49401,48.36,1.501,G,L,,4.403703100800508,0.14811186583823752,True
6624221_54502,44.532,-3.623,S,R,,8.75300822574731,0.15379151237745076,False
6623503_55837,32.222,8.081,B,L,,21.828876402600294,0.22326227129025747,False
6623728_62402,28.177,-1.952,S,L,,24.401201466321286,0.23024755080001108,False
6623747_63496,26.548,-5.571,S,R,,26.543216553387044,0.2195238748076623,False
6623945_67296,44.065,-15.618,B,R,,17.7502436321308,0.12996506102947863,False
6624351_73129,9.379,-27.279,S,L,,51.025135786198554,0.05337436609274611,False
6624490_74237,27.339,-16.92,O,R,,30.320988127038344,0.14879595744396987,False
6624684_76201,32.139,-6.623,S,R,,21.41108241075168,0.18938628218488623,False
6624702_76244,45.872,3.871,O,HE,,7.675612353421712,0.15736544883064035,False
6625008_79864,38.549,-5.418,S,L,,14.96613259997385,0.16955197212232911,False
6625234_84521,36.15,-6.342,B,R,,17.536917174919886,0.17536302285064054,False
6624980_99817,46.436,4.878,S,L,,7.782479039483499,0.15592549654330992,False
6625599_106520,8.251,5.498,B,R,,44.589258852329,0.7021185531066667,False
6625646_107698,30.978,11.159,O,L,,24.24293226901399,0.22865267059348504,False
6624357_124542,33.294,-8.812,S,L,,21.131061970473706,0.17621013234669908,False
6624645_126196,28.107,5.079,S,L,,24.916153194263355,0.2532326713145115,False
6625344_132185,45.235,-11.966,B,RS,,13.998763552542774,0.13608460253887783,False
6625478_134947,28.702,-13.896,O,R,,27.558004644748866,0.16345117049893568,False
6625621_138645,25.701,-6.162,O,L,,27.498302583977797,0.21974603666554096,False
6624686_150891,24.365,0.94,B,R,,28.15069848156525,0.27407792544552656,False
6625722_159717,45.811,-1.491,O,HE,,6.85316000105061,0.1528845261661051,False
6626181_169301,34.393,-8.128,G,R,,19.847615297561568,0.17528643600439717,True
6626567_1758,30.627,0.613,C,L,,21.88158810507135,0.22423218544198123,False
6626583_1863,44.987,0.927,S,L,,7.569973447773775,0.15816066313043062,False
6626587_1911,37.875,-1.707,S,R,,14.724281782144757,0.1808801832587873,False
6627047_9450,42.945,1.525,O,HE,,9.675931479707781,0.16586441867336818,False
6627879_19350,32.545,-10.726,O,L,,22.65500167733386,0.17035981627703448,False
6628354_25652,41.587,4.331,C,L,,11.74100208670452,0.17335428999949593,False
6626716_35723,41.653,-11.459,G,L,,15.778659322008318,0.14502585844650795,True
6626784_39309,32.165,5.027,S,L,,20.94714667920192,0.2226711674402709,False
6626874_41217,42.007,4.747,S,HE,,11.51681631354777,0.17189213305106743,False
6627520_47840,42.135,2.928,G,HE,,10.77062714051508,0.17019736311676323,True
6627908_54941,40.028,-8.101,B,L,,14.872020205742057,0.15791187233100368,False
6626814_63183,40.543,8.646,G,L,,14.755445266070423,0.17843786326326708,True
6627013_68525,25.297,13.178,B,R,,30.226857147245724,0.26802710405858154,False
6627885_79765,48.154,3.061,G,R,,5.315772474438684,0.14970392527757875,True
6628198_86858,36.655,7.07,C,R,,17.35076151066575,0.19709805702993707,False
6626691_94399,41.366,-1.175,G,L,,11.19582873216628,0.16819190699715303,True
6627735_110382,28.502,2.719,B,L,,24.151541669218552,0.2452624398591403,False
6627759_110416,48.81,1.02,O,R,,3.8283808587965726,0.14645560404564642,False
6626459_116791,43.156,6.268,O,L,,11.251584777265824,0.1679201732844692,False
6627310_136074,39.94,13.952,B,R,,18.772637108302074,0.17650123531338288,False
6627338_156137,33.835,-10.869,O,R,,21.599013542289377,0.16628982865463324,False
6628447_168405,40.122,10.922,S,R,,16.507724494914495,0.17904671854206314,False
6628814_173879,39.539,-0.839,O,HE,,12.98812696273023,0.17574047636909018,False
6629161_188282,39.304,-11.018,O,L,,17.19100753300981,0.1517701801230551,False
6627572_5884,41.149,0.601,O,L,,11.36689940133192,0.17156696313612954,False
6627384_6184,37.342,13.013,C,L,,19.977565742602376,0.18927992909204616,False
6628988_27446,45.722,6.399,S,HE,,9.321399304825428,0.15868748561311843,False
6629005_28528,46.619,3.848,O,HE,,7.028034220178498,0.15490049263325326,False
6628407_41063,41.359,1.456,C,R,,11.235738382500722,0.17178901745981523,False
6629051_56413,28.952,-2.597,B,R,,23.6907727396132,0.22253514037338432,False
6627233_63213,31.685,10.373,O,R,,23.256469078516627,0.22502244547742206,False
6627964_69756,24.759,-16.178,S,L,,32.11371615057965,0.15430883207680343,False
6628967_85616,35.026,-7.531,F,R,,19.027785919544076,0.1753231202182475,False
6628996_86859,41.336,-9.132,O,R,,14.423186887785931,0.15169503905146542,False
6629054_88355,46.167,-8.179,S,HE,,10.34422205871471,0.14154203175071983,False
6628168_101343,42.504,-12.986,O,R,,16.387684766311562,0.13930808406069994,False
6628550_105358,17.224,-13.085,S,R,,37.62463821752974,0.1750133223104232,False
6628781_107571,40.32,3.807,O,R,,12.761099051414027,0.17826711215586882,False
6628972_110868,36.789,4.453,S,R,,16.329872320382666,0.19525176797345506,False
6629049_112262,39.651,1.297,S,L,,12.914294792980371,0.17852601513622265,False
6629155_114049,34.971,-10.663,F,L,,20.517441604644574,0.1640544200300828,False
6629171_115035,43.058,1.341,O,HE,,9.536752329802846,0.1652660276110384,False
6628478_140937,33.919,2.74,O,R,,18.781937093920853,0.20885334752320597,False
6627509_150782,19.452,9.737,S,R,,34.45256845287446,0.3548981737938113,False
6627825_154652,37.916,14.562,B,R,,20.60934011558837,0.18415287722310397,False
6627868_155455,44.582,-1.414,O,RS,,8.043265505999413,0.15682461122790486,False
6628365_161263,46.1,-1.877,B,R,,6.66956737727418,0.15153670539864283,False
6628774_169457,40.402,10.529,O,L,,16.038124734519307,0.17813490454645511,False
6629000_174126,35.543,3.513,O,HE,,17.31707302057712,0.2008660119278141,False
6629091_176170,29.362,-1.884,G,HE,,23.214575163030663,0.22321425089351246,True
6629195_182522,43.019,2.947,O,HE,,9.928452548106378,0.1668512886199892,False
6629216_184189,45.521,-0.629,S,HE,,7.007287777735405,0.1547981458567156,False
6629234_185827,40.835,-1.85,O,HE,,11.810788500350007,0.1690240662891748,False
6629253_188178,42.807,3.918,O,RS,,10.454901864675726,0.16831903170701173,False
